id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-707,"Sweetbread, lamb, raw",kød,"Sweetbread, lamb, raw fra Frida DTU database",131.4,15.3,,7.8,,"{""A"":0,""D"":1,""E"":0,""B1"":0.095,""B2"":0,""B3"":4,""Folate"":11,""C"":58}","{""sodium"":62,""potassium"":339,""calcium"":3,""magnesium"":6,""iron"":0.97,""zinc"":1.9,""selenium"":6,""phosphor"":400}",frida_dtu,707,true
frida-708,"Chicken, hen, flesh only",kød,"Chicken, hen, flesh only fra Frida DTU database",109.5,20.33,,2.7,,"{""A"":9,""D"":0.4,""E"":0.1,""B1"":0.085,""B2"":0.17,""B3"":6.5,""Folate"":3,""C"":0}","{""sodium"":52,""potassium"":247,""calcium"":7,""magnesium"":23,""iron"":0.8,""zinc"":1.35,""selenium"":12.4,""phosphor"":130}",frida_dtu,708,true
frida-709,"Currant, red, jelly",andre,"Currant, red, jelly fra Frida DTU database",237.7,0.2,58.7,0.1,,"{""A"":0,""D"":0,""E"":0,""B3"":0.1}","{""sodium"":20,""potassium"":73,""calcium"":10,""magnesium"":4,""iron"":0.55,""zinc"":0.02,""phosphor"":10}",frida_dtu,709,true
frida-711,"Halibut, atlantic, raw",andre,"Halibut, atlantic, raw fra Frida DTU database",104.39,20.6,,1.28,,"{""A"":33.17,""D"":9,""E"":0.7,""B1"":0.04,""B2"":0.045,""B3"":4,""Folate"":4,""C"":0}","{""sodium"":64,""potassium"":398,""calcium"":15,""magnesium"":23,""iron"":0.5,""zinc"":0.5,""selenium"":60,""phosphor"":220}",frida_dtu,711,true
frida-712,"Liver, broiler or fryer, raw",fedtstoffer,"Liver, broiler or fryer, raw fra Frida DTU database",115.78,19.11,0.4,4.2,,"{""A"":9374.93,""D"":0.2,""E"":0.35,""B1"":0.48,""B2"":3.4,""B3"":10.2,""Folate"":290,""C"":23}","{""sodium"":67,""potassium"":255,""calcium"":8,""magnesium"":19,""iron"":9.15,""zinc"":2.9,""selenium"":50.49,""phosphor"":320}",frida_dtu,712,true
frida-713,"Trout, raw",andre,"Trout, raw fra Frida DTU database",130,18.26,,6.36,,"{""A"":16.91,""D"":11.91,""E"":0.77,""B1"":0.1,""B2"":0.175,""B3"":4.35,""Folate"":16,""C"":0.73}","{""sodium"":53,""potassium"":416,""calcium"":74,""magnesium"":29,""iron"":0.6,""zinc"":0.44,""selenium"":17.31,""phosphor"":275}",frida_dtu,713,true
frida-714,"Sweet potato, raw",grøntsager,"Sweet potato, raw fra Frida DTU database",71.56,1.3,16.88,0.32,,"{""A"":745,""D"":0,""B1"":0.065,""B2"":0.061,""B3"":1,""Folate"":11,""C"":19.27}","{""sodium"":33,""potassium"":408,""calcium"":45,""magnesium"":15,""iron"":0.94,""zinc"":0.2,""phosphor"":47}",frida_dtu,714,true
frida-715,"Chard, swiss, raw",andre,"Chard, swiss, raw fra Frida DTU database",20.76,1.8,2.9,0.2,,"{""A"":333.33,""D"":0,""E"":1.5,""B1"":0.04,""B2"":0.09,""B3"":0.4,""Folate"":14,""C"":30}","{""sodium"":213,""potassium"":379,""calcium"":51,""magnesium"":81,""iron"":1.8,""zinc"":0.36,""selenium"":0.5,""phosphor"":46}",frida_dtu,715,true
frida-716,"Onion, raw",grøntsager,"Onion, raw fra Frida DTU database",43.19,1.25,5.36,0.09,,"{""A"":5,""D"":0,""E"":0.06,""B1"":0.038,""B2"":0.007,""B3"":0.19,""Folate"":15,""C"":8.09}","{""sodium"":3,""potassium"":186,""calcium"":23,""magnesium"":9,""iron"":0.28,""zinc"":0.19,""selenium"":0.13,""phosphor"":31}",frida_dtu,716,true
frida-718,"Strawberry, jam",frugt,"Strawberry, jam fra Frida DTU database",201.9,0.3,50,0.3,,"{""B3"":0.06}","{""sodium"":18,""calcium"":15,""phosphor"":17}",frida_dtu,718,true
